title,cover,city,region,address,rooms_desc,area_range,all_ready,price,hourseDecoration,company,hourseType,on_time,open_date,tags,totalPrice_range,sale_status,detail_url
时代印记,https://image1.ljcdn.com/newhouse-user-image/3fac59b4fe1f3663a33f715bcb8c50b7.png,佛山,顺德,顺德区伦教街道教育路（毗邻伦教中学）,"[""3"", ""4""]","[""88"", ""119""]",1,16300,非毛坯,佛山市顺德时代冠和房地产开发有限公司,住宅,2021-01-05 11:19:53,2021-10-01,"[""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01""]","[""130"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
佳兆业·广雅院,https://image1.ljcdn.com/newhouse-user-image/7070587e0386724e7c58cc050df60199.png,佛山,南海,夏平路佳兆业·广雅院,"[""3"", ""4""]","[""83"", ""126""]",1,23000,非毛坯,佛山市佳誉房地产开发有限公司,住宅,2020-12-10 18:35:00,2021-06-10,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""200"", ""391""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
保利·御江南,https://image1.ljcdn.com/hdic-resblock/1e77cead-8619-492d-8555-769831cefb82.jpg,佛山,三水,西南街道金泉大道3号,"[""2"", ""3"", ""4""]","[""82"", ""117""]",1,7800,非毛坯,佛山市三水高富地产开发有限公司,住宅,2017-04-14 16:22:41,2021-05-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4f4e\u5bc6\u5c45\u6240""]","[""63"", ""94""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
中恒海晖城,https://image1.ljcdn.com/newhouse-user-image/c40b22b053ead4e248bbca647e5fbccf.jpg,佛山,南海,佛山市南海区狮山镇桂丹路99号,"[""2"", ""3"", ""4""]","[""64"", ""138""]",1,13500,毛坯,佛山市中南恒展房地产有限公司,住宅,2017-08-22 13:45:24,2020-06-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""80"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
泷景花园,https://image1.ljcdn.com/newhouse-user-image/96c98611f17329223b905072d7893e87.jpg,佛山,禅城,澜石街道前进路19号,"[""3"", ""4""]","[""85"", ""189""]",1,19000,非毛坯,佛山市新锋房地产开发有限公司,住宅,2019-03-13 11:07:16,2021-08-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u8fd1\u5730\u94c1""]","[""180"", ""400""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
太平洋国际花园,https://image1.ljcdn.com/hdic-resblock/631108cb-3d00-4261-a5ba-cecb8c8ac155.jpg,佛山,顺德,赤花白陈路1号,"[""1"", ""2"", ""3"", ""4""]","[""60"", ""225""]",1,19000,毛坯,佛山市顺德区太保置业开发有限公司,住宅,2017-04-14 16:26:55,2018-12-15,"[""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""160"", ""650""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金海MCITY,https://image1.ljcdn.com/newhouse-user-image/fff1755e520a3e535c1ef1fe681146ee.jpg,佛山,顺德,裕和路与文华南路交汇处东南角,"[""1"", ""2"", ""3"", ""4""]","[""31"", ""171""]",1,19000,,佛山市金汇海投资有限公司,住宅,2017-04-14 16:28:30,2019-01-31,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u79d1\u6280\u4f4f\u5b85""]","[""61"", ""292""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
路劲天隽汇,https://image1.ljcdn.com/newhouse-user-image/96da74c90d7845a1522bae7e14b1d6fd.png,佛山,顺德,容桂容奇大道29号,"[""3"", ""4""]","[""79"", ""124""]",1,12000,毛坯,佛山隽智房地产开发有限公司,住宅,2019-09-05 14:14:55,2018-01-03,"[""\u7279\u4ef7\u597d\u623f"", ""\u4f18\u60e0\u697c\u76d8"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""88"", ""160""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金地中南新城大境,https://image1.ljcdn.com/newhouse-user-image/d23117700c0407707a5118a79928b396.png,佛山,顺德,佛山市顺德乐从镇新隆村钢铁大道北侧,"[""2"", ""3""]","[""77"", ""106""]",1,12000,非毛坯,佛山市顺德区金昇房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-11-01,"[""3\u5929\u65e0\u7406\u7531\u9000\u623f"", ""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41""]","[""97"", ""138""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
远大建管帝景湾,https://image1.ljcdn.com/newhouse-user-image/29b60380e12a61aa483a8efa8d22065a.jpg,佛山,顺德,伦常北路远大建管帝景湾,"[""3"", ""4""]","[""85"", ""140""]",1,14000,非毛坯,佛山市源庆房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-06-99,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01""]","[""110"", ""235""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
时代印记,https://image1.ljcdn.com/newhouse-user-image/3fac59b4fe1f3663a33f715bcb8c50b7.png,佛山,顺德,顺德区伦教街道教育路（毗邻伦教中学）,"[""3"", ""4""]","[""88"", ""119""]",1,16300,非毛坯,佛山市顺德时代冠和房地产开发有限公司,住宅,2021-01-05 11:19:53,2021-10-01,"[""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01""]","[""130"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
佳兆业·广雅院,https://image1.ljcdn.com/newhouse-user-image/7070587e0386724e7c58cc050df60199.png,佛山,南海,夏平路佳兆业·广雅院,"[""3"", ""4""]","[""83"", ""126""]",1,23000,非毛坯,佛山市佳誉房地产开发有限公司,住宅,2020-12-10 18:35:00,2021-06-10,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""200"", ""391""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
保利·御江南,https://image1.ljcdn.com/hdic-resblock/1e77cead-8619-492d-8555-769831cefb82.jpg,佛山,三水,西南街道金泉大道3号,"[""2"", ""3"", ""4""]","[""82"", ""117""]",1,7800,非毛坯,佛山市三水高富地产开发有限公司,住宅,2017-04-14 16:22:41,2021-05-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4f4e\u5bc6\u5c45\u6240""]","[""63"", ""94""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
中恒海晖城,https://image1.ljcdn.com/newhouse-user-image/c40b22b053ead4e248bbca647e5fbccf.jpg,佛山,南海,佛山市南海区狮山镇桂丹路99号,"[""2"", ""3"", ""4""]","[""64"", ""138""]",1,13500,毛坯,佛山市中南恒展房地产有限公司,住宅,2017-08-22 13:45:24,2020-06-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""80"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
泷景花园,https://image1.ljcdn.com/newhouse-user-image/96c98611f17329223b905072d7893e87.jpg,佛山,禅城,澜石街道前进路19号,"[""3"", ""4""]","[""85"", ""189""]",1,19000,非毛坯,佛山市新锋房地产开发有限公司,住宅,2019-03-13 11:07:16,2021-08-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u8fd1\u5730\u94c1""]","[""180"", ""400""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
太平洋国际花园,https://image1.ljcdn.com/hdic-resblock/631108cb-3d00-4261-a5ba-cecb8c8ac155.jpg,佛山,顺德,赤花白陈路1号,"[""1"", ""2"", ""3"", ""4""]","[""60"", ""225""]",1,19000,毛坯,佛山市顺德区太保置业开发有限公司,住宅,2017-04-14 16:26:55,2018-12-15,"[""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""160"", ""650""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金海MCITY,https://image1.ljcdn.com/newhouse-user-image/fff1755e520a3e535c1ef1fe681146ee.jpg,佛山,顺德,裕和路与文华南路交汇处东南角,"[""1"", ""2"", ""3"", ""4""]","[""31"", ""171""]",1,19000,,佛山市金汇海投资有限公司,住宅,2017-04-14 16:28:30,2019-01-31,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u79d1\u6280\u4f4f\u5b85""]","[""61"", ""292""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
路劲天隽汇,https://image1.ljcdn.com/newhouse-user-image/96da74c90d7845a1522bae7e14b1d6fd.png,佛山,顺德,容桂容奇大道29号,"[""3"", ""4""]","[""79"", ""124""]",1,12000,毛坯,佛山隽智房地产开发有限公司,住宅,2019-09-05 14:14:55,2018-01-03,"[""\u7279\u4ef7\u597d\u623f"", ""\u4f18\u60e0\u697c\u76d8"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""88"", ""160""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金地中南新城大境,https://image1.ljcdn.com/newhouse-user-image/d23117700c0407707a5118a79928b396.png,佛山,顺德,佛山市顺德乐从镇新隆村钢铁大道北侧,"[""2"", ""3""]","[""77"", ""106""]",1,12000,非毛坯,佛山市顺德区金昇房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-11-01,"[""3\u5929\u65e0\u7406\u7531\u9000\u623f"", ""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41""]","[""97"", ""138""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
远大建管帝景湾,https://image1.ljcdn.com/newhouse-user-image/29b60380e12a61aa483a8efa8d22065a.jpg,佛山,顺德,伦常北路远大建管帝景湾,"[""3"", ""4""]","[""85"", ""140""]",1,14000,非毛坯,佛山市源庆房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-06-99,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01""]","[""110"", ""235""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
时代印记,https://image1.ljcdn.com/newhouse-user-image/3fac59b4fe1f3663a33f715bcb8c50b7.png,佛山,顺德,顺德区伦教街道教育路（毗邻伦教中学）,"[""3"", ""4""]","[""88"", ""119""]",1,16300,非毛坯,佛山市顺德时代冠和房地产开发有限公司,住宅,2021-01-05 11:19:53,2021-10-01,"[""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01""]","[""130"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
佳兆业·广雅院,https://image1.ljcdn.com/newhouse-user-image/7070587e0386724e7c58cc050df60199.png,佛山,南海,夏平路佳兆业·广雅院,"[""3"", ""4""]","[""83"", ""126""]",1,23000,非毛坯,佛山市佳誉房地产开发有限公司,住宅,2020-12-10 18:35:00,2021-06-10,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""200"", ""391""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
保利·御江南,https://image1.ljcdn.com/hdic-resblock/1e77cead-8619-492d-8555-769831cefb82.jpg,佛山,三水,西南街道金泉大道3号,"[""2"", ""3"", ""4""]","[""82"", ""117""]",1,7800,非毛坯,佛山市三水高富地产开发有限公司,住宅,2017-04-14 16:22:41,2021-05-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4f4e\u5bc6\u5c45\u6240""]","[""63"", ""94""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
中恒海晖城,https://image1.ljcdn.com/newhouse-user-image/c40b22b053ead4e248bbca647e5fbccf.jpg,佛山,南海,佛山市南海区狮山镇桂丹路99号,"[""2"", ""3"", ""4""]","[""64"", ""138""]",1,13500,毛坯,佛山市中南恒展房地产有限公司,住宅,2017-08-22 13:45:24,2020-06-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""80"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
泷景花园,https://image1.ljcdn.com/newhouse-user-image/96c98611f17329223b905072d7893e87.jpg,佛山,禅城,澜石街道前进路19号,"[""3"", ""4""]","[""85"", ""189""]",1,19000,非毛坯,佛山市新锋房地产开发有限公司,住宅,2019-03-13 11:07:16,2021-08-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u8fd1\u5730\u94c1""]","[""180"", ""400""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
太平洋国际花园,https://image1.ljcdn.com/hdic-resblock/631108cb-3d00-4261-a5ba-cecb8c8ac155.jpg,佛山,顺德,赤花白陈路1号,"[""1"", ""2"", ""3"", ""4""]","[""60"", ""225""]",1,19000,毛坯,佛山市顺德区太保置业开发有限公司,住宅,2017-04-14 16:26:55,2018-12-15,"[""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""160"", ""650""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金海MCITY,https://image1.ljcdn.com/newhouse-user-image/fff1755e520a3e535c1ef1fe681146ee.jpg,佛山,顺德,裕和路与文华南路交汇处东南角,"[""1"", ""2"", ""3"", ""4""]","[""31"", ""171""]",1,19000,,佛山市金汇海投资有限公司,住宅,2017-04-14 16:28:30,2019-01-31,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u79d1\u6280\u4f4f\u5b85""]","[""61"", ""292""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
路劲天隽汇,https://image1.ljcdn.com/newhouse-user-image/96da74c90d7845a1522bae7e14b1d6fd.png,佛山,顺德,容桂容奇大道29号,"[""3"", ""4""]","[""79"", ""124""]",1,12000,毛坯,佛山隽智房地产开发有限公司,住宅,2019-09-05 14:14:55,2018-01-03,"[""\u7279\u4ef7\u597d\u623f"", ""\u4f18\u60e0\u697c\u76d8"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""88"", ""160""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金地中南新城大境,https://image1.ljcdn.com/newhouse-user-image/d23117700c0407707a5118a79928b396.png,佛山,顺德,佛山市顺德乐从镇新隆村钢铁大道北侧,"[""2"", ""3""]","[""77"", ""106""]",1,12000,非毛坯,佛山市顺德区金昇房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-11-01,"[""3\u5929\u65e0\u7406\u7531\u9000\u623f"", ""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41""]","[""97"", ""138""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
远大建管帝景湾,https://image1.ljcdn.com/newhouse-user-image/29b60380e12a61aa483a8efa8d22065a.jpg,佛山,顺德,伦常北路远大建管帝景湾,"[""3"", ""4""]","[""85"", ""140""]",1,14000,非毛坯,佛山市源庆房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-06-99,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01""]","[""110"", ""235""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
时代印记,https://image1.ljcdn.com/newhouse-user-image/3fac59b4fe1f3663a33f715bcb8c50b7.png,佛山,顺德,顺德区伦教街道教育路（毗邻伦教中学）,"[""3"", ""4""]","[""88"", ""119""]",1,16300,非毛坯,佛山市顺德时代冠和房地产开发有限公司,住宅,2021-01-05 11:19:53,2021-10-01,"[""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01""]","[""130"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
佳兆业·广雅院,https://image1.ljcdn.com/newhouse-user-image/7070587e0386724e7c58cc050df60199.png,佛山,南海,夏平路佳兆业·广雅院,"[""3"", ""4""]","[""83"", ""126""]",1,23000,非毛坯,佛山市佳誉房地产开发有限公司,住宅,2020-12-10 18:35:00,2021-06-10,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""200"", ""391""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
保利·御江南,https://image1.ljcdn.com/hdic-resblock/1e77cead-8619-492d-8555-769831cefb82.jpg,佛山,三水,西南街道金泉大道3号,"[""2"", ""3"", ""4""]","[""82"", ""117""]",1,7800,非毛坯,佛山市三水高富地产开发有限公司,住宅,2017-04-14 16:22:41,2021-05-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4f4e\u5bc6\u5c45\u6240""]","[""63"", ""94""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
中恒海晖城,https://image1.ljcdn.com/newhouse-user-image/c40b22b053ead4e248bbca647e5fbccf.jpg,佛山,南海,佛山市南海区狮山镇桂丹路99号,"[""2"", ""3"", ""4""]","[""64"", ""138""]",1,13500,毛坯,佛山市中南恒展房地产有限公司,住宅,2017-08-22 13:45:24,2020-06-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""80"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
泷景花园,https://image1.ljcdn.com/newhouse-user-image/96c98611f17329223b905072d7893e87.jpg,佛山,禅城,澜石街道前进路19号,"[""3"", ""4""]","[""85"", ""189""]",1,19000,非毛坯,佛山市新锋房地产开发有限公司,住宅,2019-03-13 11:07:16,2021-08-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u8fd1\u5730\u94c1""]","[""180"", ""400""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
太平洋国际花园,https://image1.ljcdn.com/hdic-resblock/631108cb-3d00-4261-a5ba-cecb8c8ac155.jpg,佛山,顺德,赤花白陈路1号,"[""1"", ""2"", ""3"", ""4""]","[""60"", ""225""]",1,19000,毛坯,佛山市顺德区太保置业开发有限公司,住宅,2017-04-14 16:26:55,2018-12-15,"[""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""160"", ""650""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金海MCITY,https://image1.ljcdn.com/newhouse-user-image/fff1755e520a3e535c1ef1fe681146ee.jpg,佛山,顺德,裕和路与文华南路交汇处东南角,"[""1"", ""2"", ""3"", ""4""]","[""31"", ""171""]",1,19000,,佛山市金汇海投资有限公司,住宅,2017-04-14 16:28:30,2019-01-31,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u79d1\u6280\u4f4f\u5b85""]","[""61"", ""292""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
路劲天隽汇,https://image1.ljcdn.com/newhouse-user-image/96da74c90d7845a1522bae7e14b1d6fd.png,佛山,顺德,容桂容奇大道29号,"[""3"", ""4""]","[""79"", ""124""]",1,12000,毛坯,佛山隽智房地产开发有限公司,住宅,2019-09-05 14:14:55,2018-01-03,"[""\u7279\u4ef7\u597d\u623f"", ""\u4f18\u60e0\u697c\u76d8"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""88"", ""160""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金地中南新城大境,https://image1.ljcdn.com/newhouse-user-image/d23117700c0407707a5118a79928b396.png,佛山,顺德,佛山市顺德乐从镇新隆村钢铁大道北侧,"[""2"", ""3""]","[""77"", ""106""]",1,12000,非毛坯,佛山市顺德区金昇房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-11-01,"[""3\u5929\u65e0\u7406\u7531\u9000\u623f"", ""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41""]","[""97"", ""138""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
远大建管帝景湾,https://image1.ljcdn.com/newhouse-user-image/29b60380e12a61aa483a8efa8d22065a.jpg,佛山,顺德,伦常北路远大建管帝景湾,"[""3"", ""4""]","[""85"", ""140""]",1,14000,非毛坯,佛山市源庆房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-06-99,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01""]","[""110"", ""235""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
时代印记,https://image1.ljcdn.com/newhouse-user-image/3fac59b4fe1f3663a33f715bcb8c50b7.png,佛山,顺德,顺德区伦教街道教育路（毗邻伦教中学）,"[""3"", ""4""]","[""88"", ""119""]",1,16300,非毛坯,佛山市顺德时代冠和房地产开发有限公司,住宅,2021-01-05 11:19:53,2021-10-01,"[""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01""]","[""130"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
佳兆业·广雅院,https://image1.ljcdn.com/newhouse-user-image/7070587e0386724e7c58cc050df60199.png,佛山,南海,夏平路佳兆业·广雅院,"[""3"", ""4""]","[""83"", ""126""]",1,23000,非毛坯,佛山市佳誉房地产开发有限公司,住宅,2020-12-10 18:35:00,2021-06-10,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""200"", ""391""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
保利·御江南,https://image1.ljcdn.com/hdic-resblock/1e77cead-8619-492d-8555-769831cefb82.jpg,佛山,三水,西南街道金泉大道3号,"[""2"", ""3"", ""4""]","[""82"", ""117""]",1,7800,非毛坯,佛山市三水高富地产开发有限公司,住宅,2017-04-14 16:22:41,2021-05-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4f4e\u5bc6\u5c45\u6240""]","[""63"", ""94""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
中恒海晖城,https://image1.ljcdn.com/newhouse-user-image/c40b22b053ead4e248bbca647e5fbccf.jpg,佛山,南海,佛山市南海区狮山镇桂丹路99号,"[""2"", ""3"", ""4""]","[""64"", ""138""]",1,13500,毛坯,佛山市中南恒展房地产有限公司,住宅,2017-08-22 13:45:24,2020-06-99,"[""\u4f4e\u5355\u4ef7"", ""\u4f4e\u603b\u4ef7"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""80"", ""190""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
泷景花园,https://image1.ljcdn.com/newhouse-user-image/96c98611f17329223b905072d7893e87.jpg,佛山,禅城,澜石街道前进路19号,"[""3"", ""4""]","[""85"", ""189""]",1,19000,非毛坯,佛山市新锋房地产开发有限公司,住宅,2019-03-13 11:07:16,2021-08-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u54c1\u724c\u623f\u4f01"", ""\u8fd1\u5730\u94c1""]","[""180"", ""400""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
太平洋国际花园,https://image1.ljcdn.com/hdic-resblock/631108cb-3d00-4261-a5ba-cecb8c8ac155.jpg,佛山,顺德,赤花白陈路1号,"[""1"", ""2"", ""3"", ""4""]","[""60"", ""225""]",1,19000,毛坯,佛山市顺德区太保置业开发有限公司,住宅,2017-04-14 16:26:55,2018-12-15,"[""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41"", ""\u54c1\u724c\u623f\u4f01"", ""\u5065\u8eab\u8dd1\u9053""]","[""160"", ""650""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
金海MCITY,https://image1.ljcdn.com/newhouse-user-image/fff1755e520a3e535c1ef1fe681146ee.jpg,佛山,顺德,裕和路与文华南路交汇处东南角,"[""1"", ""2"", ""3"", ""4""]","[""31"", ""171""]",1,19000,,佛山市金汇海投资有限公司,住宅,2017-04-14 16:28:30,2019-01-31,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u79d1\u6280\u4f4f\u5b85""]","[""61"", ""292""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
路劲天隽汇,https://image1.ljcdn.com/newhouse-user-image/96da74c90d7845a1522bae7e14b1d6fd.png,佛山,顺德,容桂容奇大道29号,"[""3"", ""4""]","[""79"", ""124""]",1,12000,毛坯,佛山隽智房地产开发有限公司,住宅,2019-09-05 14:14:55,2018-01-03,"[""\u7279\u4ef7\u597d\u623f"", ""\u4f18\u60e0\u697c\u76d8"", ""\u7eff\u5316\u7387\u9ad8"", ""\u4eba\u8f66\u5206\u6d41""]","[""88"", ""160""]",3,https://fs.fang.lianjia.com/loupan/pa1/?_t=1
